company_key,Company Name,Company Website,Company LinkedIn,Company Industry,Company Country,lead_count
sortly.com,Sortly,sortly.com,https://www.linkedin.com/company/sortly.com,software development,United States,3
kalshi.com,Kalshi,kalshi.com,https://www.linkedin.com/company/kalshi,financial services,United States,1
stainlessapi.com,Stainless,stainlessapi.com,https://www.linkedin.com/company/stainless-api,software development,United States,1
cordance.co,Cordance,cordance.co,https://www.linkedin.com/company/cordanceco,software development,United States,1
scantron.com,Scantron,scantron.com,https://www.linkedin.com/company/scantron,education administration programs,United States,1
qad.com,QAD,qad.com,https://www.linkedin.com/company/qad,software development,United States,3
mobistc-na.com,Hyundai Mobis North America,mobistc-na.com,https://www.linkedin.com/company/mobis-north-america,motor vehicle manufacturing,United States,1
generac.com,Generac,generac.com,https://www.linkedin.com/company/generac-power-systems,renewable energy semiconductor manufacturing,United States,5
viam.com,Viam,viam.com,https://www.linkedin.com/company/viaminc,software development,United States,1
anuvu.com,Global Eagle,anuvu.com,https://www.linkedin.com/company/global-eagle-entertainment,airlines and aviation,United States,4
insightful.io,Insightful,insightful.io,https://www.linkedin.com/company/insightfulio,software development,United States,1
opiniion.com,Opiniion Inc.,opiniion.com,https://www.linkedin.com/company/opiniion,software development,United States,1
thredup.com,ThredUp,thredup.com,https://www.linkedin.com/company/thredup,retail apparel and fashion,United States,1
marqvision.com,MarqVision,marqvision.com,https://www.linkedin.com/company/marqvision,software development,United States,3
coder.com,Coder,coder.com,https://www.linkedin.com/company/coderhq,software development,United States,2
interiorlogicgroup.com,"Interior Logic Group, Inc.",interiorlogicgroup.com,https://www.linkedin.com/company/interior-logic-group,design services,United States,1
socialfactor.com,Social Factor,socialfactor.com,https://www.linkedin.com/company/social-factor,advertising services,United States,1
hilcoglobal.com,Hilco Global,hilcoglobal.com,https://www.linkedin.com/company/hilcoglobal,financial services,United States,2
redoxengine.com,Redox,redoxengine.com,https://www.linkedin.com/company/redoxengine,hospitals and health care,United States,1
thewoodmark.com,Destination by Hyatt,thewoodmark.com,https://www.linkedin.com/company/destination-by-hyatt,hospitality,United States,2
psbmars.com,PSB*MARS,psbmars.com,https://www.linkedin.com/company/psbmars,financial services,United States,1
costarmanager.com,CoStar Real Estate Manager,costarmanager.com,https://www.linkedin.com/company/costar-real-estate-manager,software development,United States,1
safgard.com,Saf-Gard Safety Shoe Company,safgard.com,https://www.linkedin.com/company/saf-gard-safety-shoe-company,book and periodical publishing,United States,2
safeguardglobal.com,Safeguard Global,safeguardglobal.com,https://www.linkedin.com/company/safeguard-globl,human resources services,United States,1
reachnext.com,Reach,reachnext.com,https://www.linkedin.com/company/reachplatform,telecommunications,United States,2
vanta.com,Vanta,vanta.com,https://www.linkedin.com/company/vanta-security,software development,United States,4
treehouse.com,Treehouse Software,treehouse.com,https://www.linkedin.com/company/treehouse-software,software development,United States,1
technicaltoolboxes.com,Technical Toolboxes,technicaltoolboxes.com,https://www.linkedin.com/company/technical-toolboxes,software development,United States,1
cycode.com,Cycode,cycode.com,https://www.linkedin.com/company/cycode,computer and network security,United States,1
olo.com,Olo,olo.com,https://www.linkedin.com/company/olo,software development,United States,1
signaladvisors.com,Signal Advisors,signaladvisors.com,https://www.linkedin.com/company/signaladvisors,financial services,United States,2
emburse.com,Emburse,emburse.com,https://www.linkedin.com/company/emburse,software development,United States,4
pillardata.com,Pillar Data Systems,pillardata.com,https://www.linkedin.com/company/pillar-data-systems,computer hardware manufacturing,United States,1
quorumsoftware.com,Quorum Software,quorumsoftware.com,https://www.linkedin.com/company/quorum-software,software development,United States,2
gamesquare.com,GameSquare Holdings Inc.,gamesquare.com,https://www.linkedin.com/company/gsqholdings,software development,United States,1
trustandwill.com,Trust & Will,trustandwill.com,https://www.linkedin.com/company/trustandwill,software development,United States,4
abcfitness.com,ABC Fitness,abcfitness.com,https://www.linkedin.com/company/abc-fitness,wellness and fitness services,United States,2
murj.com,Murj,murj.com,https://www.linkedin.com/company/murj-inc,hospitals and health care,United States,1
wistia.com,Wistia,wistia.com,https://www.linkedin.com/company/wistia,software development,United States,1
ninjatrader.com,NinjaTrader,ninjatrader.com,https://www.linkedin.com/company/ninjatrader-group-llc,financial services,United States,3
energyprofessionals.com,"Energy Professionals, LLC",energyprofessionals.com,https://www.linkedin.com/company/energy-professionals,oil and gas,United States,1
datafeedwatch.com,DataFeedWatch by Cart.com,datafeedwatch.com,https://www.linkedin.com/company/datafeedwatch,advertising services,United States,1
endpoint.com,Endpoint,endpoint.com,https://www.linkedin.com/company/endpoint-closing,real estate,United States,1
fsuite.co,The F Suite,fsuite.co,https://www.linkedin.com/company/thefsuite,professional training and coaching,United States,1
precisely.com,Precisely,precisely.com,https://www.linkedin.com/company/preciselydata,software development,United States,2
lendio.com,Lendio,lendio.com,https://www.linkedin.com/company/lendio,financial services,United States,1
americaontech.org,America On Tech,americaontech.org,https://www.linkedin.com/company/america-on-tech,non-profit organizations,United States,1
alation.com,Alation,alation.com,https://www.linkedin.com/company/alation,software development,United States,1
braze.com,Braze,braze.com,https://www.linkedin.com/company/braze,software development,United States,1
conveyor.com,Conveyor,conveyor.com,https://www.linkedin.com/company/conveyorhq,software development,United States,2
njit.edu,NJIT Ying Wu College Of Computing,njit.edu,https://www.linkedin.com/school/ying-wu-njit,higher education,United States,1
evvy.com,Evvy,evvy.com,https://www.linkedin.com/company/evvybio,biotechnology research,United States,1
revsure.ai,RevSure AI,revsure.ai,https://www.linkedin.com/company/revsureai,software development,United States,1
kwi.com,KWI,kwi.com,https://www.linkedin.com/company/kwi,software development,United States,1
maxima.ai,Maxima,https://www.maxima.ai,https://www.linkedin.com/company/maxima.ai,software development,United States,1
siftstack.com,Sift,siftstack.com,https://www.linkedin.com/company/sift-stack,software development,United States,1
cmich.edu,Central Michigan University College of Business Administration,cmich.edu,https://www.linkedin.com/company/cmucba,higher education,United States,1
veritas.com,Veritas Technologies LLC,veritas.com,https://www.linkedin.com/company/veritas-technologies-llc,software development,United States,2
jasper.ai,Jasper,jasper.ai,https://www.linkedin.com/company/heyjasperai,software development,United States,3
ecmd.com,"ECMD, Inc.",ecmd.com,https://www.linkedin.com/company/ecmd,wholesale building materials,United States,1
personiv.com,Personiv,personiv.com,https://www.linkedin.com/company/personiv,outsourcing and offshoring consulting,United States,1
natixis.com,Natixis Investment Managers,natixis.com,https://www.linkedin.com/company/natixis-investment-managers,financial services,United States,1
contentstack.com,Contentstack,contentstack.com,https://www.linkedin.com/company/contentstack,software development,United States,4
bvp.com,Bessemer Venture Partners,bvp.com,https://www.linkedin.com/company/bessemer-venture-partners,venture capital and private equity principals,United States,1
tellihealth.com,Tellihealth,tellihealth.com,https://www.linkedin.com/company/telli-health,hospitals and health care,United States,2
crusoeenergy.com,Crusoe,crusoeenergy.com,https://www.linkedin.com/company/crusoe,software development,United States,2
radiancetech.com,Radiance Technologies,radiancetech.com,https://www.linkedin.com/company/radiance-technologies,defense and space manufacturing,United States,1
couchbase.com,Couchbase,couchbase.com,https://www.linkedin.com/company/couchbase,software development,United States,3
tulip.co,Tulip Interfaces,tulip.co,https://www.linkedin.com/company/tulip-interfaces,software development,United States,3
fullthrottle.ai,fullthrottle.ai®,fullthrottle.ai,https://www.linkedin.com/company/fullthrottle,advertising services,United States,1
elliottlewis.com,Elliott-Lewis Corporation,elliottlewis.com,https://www.linkedin.com/company/elliott-lewis,facilities services,United States,1
suvoda.com,Suvoda,suvoda.com,https://www.linkedin.com/company/suvoda,software development,United States,1
acuitybrands.com,Acuity,acuitybrands.com,https://www.linkedin.com/company/acuity,"appliances, electrical, and electronics manufacturing",United States,4
brellium.com,Brellium,brellium.com,https://www.linkedin.com/company/brellium,hospitals and health care,United States,1
motivosity.com,Motivosity,motivosity.com,https://www.linkedin.com/company/motivosity,human resources services,United States,2
benchling.com,Benchling,benchling.com,https://www.linkedin.com/company/benchling,software development,United States,2
getnauta.com,Nauta,http://getnauta.com,https://www.linkedin.com/company/nauta,software development,United States,2
onbe.com,Onbe,onbe.com,https://www.linkedin.com/company/payonbe,financial services,United States,1
minitab.com,Minitab,minitab.com,https://www.linkedin.com/company/minitab,software development,United States,1
duncan-parnell.com,Duncan-Parnell Inc.,duncan-parnell.com,https://www.linkedin.com/company/duncan-parnell-inc-,construction,United States,1
carevalidate.com,CareValidate,carevalidate.com,https://www.linkedin.com/company/carevalidate,software development,United States,2
ownwell.com,Ownwell,ownwell.com,https://www.linkedin.com/company/ownwell,financial services,United States,1
